phase,method,dataset,N,d,centers,std,noise_frac,seed,backend,n_splits,splitA_pos,splitA_size,chunksize,knn_eff,n_jobs,fit_time,ext_time,total_time,n_obs,ari,ami
baseline,kmeans_seq,blobs,1000000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,3.231505870819092,0.0,3.231505870819092,-1,1.0,1.0
baseline,minibatch_seq,blobs,1000000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.8873116970062256,0.0,0.8873116970062256,-1,1.0,1.0
baseline,minibatch_joblib,blobs,1000000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,1.3269445896148682,0.0,1.3269445896148682,-1,0.8979572553031538,0.9689594372246351
baseline,minibatch_dask,blobs,1000000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,2.5129241943359375,0.0,2.5129241943359375,-1,0.8979572553031538,0.9689594372246351
baseline,daskml_kmeans,blobs,1000000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,5.907416582107544,0.0,5.907416582107544,-1,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,1.0,0.0,42,seq,2,0,500000,2000,5,-1,15.748535633087158,15.307359218597412,31.05589485168457,268,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,1.0,0.0,42,seq,4,0,250000,2000,5,-1,7.861699104309082,14.86458969116211,22.72628879547119,268,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,1.0,0.0,42,seq,8,0,125000,2000,5,-1,3.8368113040924072,14.983100652694702,18.81991195678711,266,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,1.0,0.0,42,seq,16,0,62500,2000,5,-1,1.9302856922149658,14.337149381637573,16.26743507385254,266,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,1.0,0.0,42,joblib,2,0,500000,2000,5,-1,15.636143445968628,15.299505710601807,30.935649156570435,268,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,1.0,0.0,42,joblib,4,0,250000,2000,5,-1,7.866913795471191,7.469743251800537,15.336657047271729,268,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,1.0,0.0,42,joblib,8,0,125000,2000,5,-1,3.8291993141174316,3.773847818374634,7.603047132492065,266,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,1.0,0.0,42,joblib,16,0,62500,2000,5,-1,1.9173505306243896,2.6013848781585693,4.518735408782959,266,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,1.0,0.0,42,dask,2,0,500000,2000,5,-1,15.614490747451782,15.280451774597168,30.89494252204895,268,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,1.0,0.0,42,dask,4,0,250000,2000,5,-1,7.790266513824463,7.450851917266846,15.241118431091309,268,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,1.0,0.0,42,dask,8,0,125000,2000,5,-1,3.805189847946167,3.775141716003418,7.580331563949585,266,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,1.0,0.0,42,dask,16,0,62500,2000,5,-1,1.9032199382781982,2.6003100872039795,4.503530025482178,266,1.0,1.0
baseline,sdoclust_full,blobs,1000000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,46.64088559150696,0.0,46.64088559150696,-1,1.0,1.0
baseline,kmeans_seq,blobs,1000000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,3.224324941635132,0.0,3.224324941635132,-1,1.0,1.0
baseline,minibatch_seq,blobs,1000000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.880948543548584,0.0,0.880948543548584,-1,1.0,1.0
baseline,minibatch_joblib,blobs,1000000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,1.2966842651367188,0.0,1.2966842651367188,-1,0.8979572553031538,0.9689594372246351
baseline,minibatch_dask,blobs,1000000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,2.486635684967041,0.0,2.486635684967041,-1,0.8979572553031538,0.9689594372246351
baseline,daskml_kmeans,blobs,1000000,100,10,1.0,0.0,42,na,-1,-1,-1,2000,-1,-1,5.897868871688843,0.0,5.897868871688843,-1,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,1.0,0.0,42,seq,2,0,500000,2000,5,-1,15.731236219406128,15.293908596038818,31.025144815444946,268,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,1.0,0.0,42,seq,4,0,250000,2000,5,-1,7.81887674331665,14.822262287139893,22.641139030456543,268,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,1.0,0.0,42,seq,8,0,125000,2000,5,-1,3.804924964904785,14.918575286865234,18.72350025177002,266,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,1.0,0.0,42,seq,16,0,62500,2000,5,-1,1.9079554080963135,14.402191162109375,16.31014657020569,266,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,1.0,0.0,42,joblib,2,0,500000,2000,5,-1,15.596094369888306,15.280790567398071,30.876884937286377,268,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,1.0,0.0,42,joblib,4,0,250000,2000,5,-1,7.781252861022949,7.454091310501099,15.235344171524048,268,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,1.0,0.0,42,joblib,8,0,125000,2000,5,-1,3.8123202323913574,3.781639337539673,7.59395956993103,266,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,1.0,0.0,42,joblib,16,0,62500,2000,5,-1,1.9268732070922852,2.608898401260376,4.535771608352661,266,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,1.0,0.0,42,dask,2,0,500000,2000,5,-1,15.705375671386719,15.289925813674927,30.995301485061646,268,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,1.0,0.0,42,dask,4,0,250000,2000,5,-1,7.843247413635254,7.452256441116333,15.295503854751587,268,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,1.0,0.0,42,dask,8,0,125000,2000,5,-1,3.8083419799804688,3.7861506938934326,7.594492673873901,266,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,1.0,0.0,42,dask,16,0,62500,2000,5,-1,1.9077835083007812,2.5862553119659424,4.494038820266724,266,1.0,1.0
baseline,sdoclust_full,blobs,1000000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,46.8534882068634,0.0,46.8534882068634,-1,1.0,1.0
baseline,kmeans_seq,blobs,1000000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,3.3182148933410645,0.0,3.3182148933410645,-1,1.0,1.0
baseline,minibatch_seq,blobs,1000000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.9112355709075928,0.0,0.9112355709075928,-1,1.0,1.0
baseline,minibatch_joblib,blobs,1000000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,2.595752239227295,0.0,2.595752239227295,-1,0.7552175876052987,0.9069964940542539
baseline,minibatch_dask,blobs,1000000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,3.7629778385162354,0.0,3.7629778385162354,-1,0.7552175876052987,0.9069964940542539
baseline,daskml_kmeans,blobs,1000000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,5.9071831703186035,0.0,5.9071831703186035,-1,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,2.0,0.0,42,seq,2,0,500000,2000,5,-1,15.74779748916626,15.436613321304321,31.18441081047058,268,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,2.0,0.0,42,seq,4,0,250000,2000,5,-1,7.799762725830078,15.020905494689941,22.82066822052002,268,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,2.0,0.0,42,seq,8,0,125000,2000,5,-1,3.8238537311553955,15.275144338607788,19.098998069763184,267,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,2.0,0.0,42,seq,16,0,62500,2000,5,-1,1.9219801425933838,14.572065353393555,16.49404549598694,266,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,2.0,0.0,42,joblib,2,0,500000,2000,5,-1,15.734835624694824,15.459275245666504,31.194110870361328,268,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,2.0,0.0,42,joblib,4,0,250000,2000,5,-1,7.850658416748047,7.547069787979126,15.397728204727173,268,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,2.0,0.0,42,joblib,8,0,125000,2000,5,-1,3.8505029678344727,3.867865800857544,7.718368768692017,267,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,2.0,0.0,42,joblib,16,0,62500,2000,5,-1,1.9225151538848877,2.6187000274658203,4.541215181350708,266,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,2.0,0.0,42,dask,2,0,500000,2000,5,-1,15.78720211982727,15.445600986480713,31.232803106307983,268,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,2.0,0.0,42,dask,4,0,250000,2000,5,-1,7.818017482757568,7.524168014526367,15.342185497283936,268,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,2.0,0.0,42,dask,8,0,125000,2000,5,-1,3.834911346435547,3.8690168857574463,7.703928232192993,267,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,2.0,0.0,42,dask,16,0,62500,2000,5,-1,1.9117143154144287,2.616351366043091,4.5280656814575195,266,1.0,1.0
baseline,sdoclust_full,blobs,1000000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,46.4742157459259,0.0,46.4742157459259,-1,1.0,1.0
baseline,kmeans_seq,blobs,1000000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,3.213562488555908,0.0,3.213562488555908,-1,1.0,1.0
baseline,minibatch_seq,blobs,1000000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,0.8873856067657471,0.0,0.8873856067657471,-1,1.0,1.0
baseline,minibatch_joblib,blobs,1000000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,2.633626699447632,0.0,2.633626699447632,-1,0.7552175876052987,0.9069964940542539
baseline,minibatch_dask,blobs,1000000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,3.7386674880981445,0.0,3.7386674880981445,-1,0.7552175876052987,0.9069964940542539
baseline,daskml_kmeans,blobs,1000000,100,10,2.0,0.0,42,na,-1,-1,-1,2000,-1,-1,5.802251577377319,0.0,5.802251577377319,-1,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,2.0,0.0,42,seq,2,0,500000,2000,5,-1,15.690414190292358,15.425102472305298,31.115516662597656,268,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,2.0,0.0,42,seq,4,0,250000,2000,5,-1,7.8024468421936035,15.035340547561646,22.83778738975525,268,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,2.0,0.0,42,seq,8,0,125000,2000,5,-1,3.854485511779785,15.259827852249146,19.11431336402893,267,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,2.0,0.0,42,seq,16,0,62500,2000,5,-1,1.912106990814209,14.575087547302246,16.487194538116455,266,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,2.0,0.0,42,joblib,2,0,500000,2000,5,-1,15.83870792388916,15.443490982055664,31.282198905944824,268,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,2.0,0.0,42,joblib,4,0,250000,2000,5,-1,7.853505611419678,7.533780813217163,15.38728642463684,268,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,2.0,0.0,42,joblib,8,0,125000,2000,5,-1,3.8356502056121826,3.864544153213501,7.700194358825684,267,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,2.0,0.0,42,joblib,16,0,62500,2000,5,-1,1.9118659496307373,2.637126922607422,4.548992872238159,266,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,2.0,0.0,42,dask,2,0,500000,2000,5,-1,15.696075439453125,15.45540452003479,31.151479959487915,268,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,2.0,0.0,42,dask,4,0,250000,2000,5,-1,7.871976852416992,7.536295413970947,15.40827226638794,268,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,2.0,0.0,42,dask,8,0,125000,2000,5,-1,3.825486898422241,3.859454870223999,7.68494176864624,267,1.0,1.0
experiment,parallel_sdoclust,blobs,1000000,100,10,2.0,0.0,42,dask,16,0,62500,2000,5,-1,1.9142844676971436,2.6259729862213135,4.540257453918457,266,1.0,1.0
baseline,sdoclust_full,noisy_blobs,1000000,50,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,31.370144605636597,0.0,31.370144605636597,-1,0.9356840056119788,0.9196906578349129
baseline,kmeans_seq,noisy_blobs,1000000,50,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,1.668396234512329,0.0,1.668396234512329,-1,0.9356983127427828,0.9198211508684232
baseline,minibatch_seq,noisy_blobs,1000000,50,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,0.30684638023376465,0.0,0.30684638023376465,-1,0.9357039354612745,0.9198735221959856
baseline,minibatch_joblib,noisy_blobs,1000000,50,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,1.1086604595184326,0.0,1.1086604595184326,-1,0.622588523134009,0.8017698116276696
baseline,minibatch_dask,noisy_blobs,1000000,50,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,1.7652628421783447,0.0,1.7652628421783447,-1,0.622588523134009,0.8017698116276696
baseline,daskml_kmeans,noisy_blobs,1000000,50,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,6.073142766952515,0.0,6.073142766952515,-1,0.7846512044798517,0.907814477384586
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,1.0,0.05,42,seq,2,0,525000,2000,5,-1,10.923816919326782,9.551389694213867,20.47520661354065,268,0.9356895104663441,0.9197381988728436
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,1.0,0.05,42,seq,4,0,262500,2000,5,-1,5.406762361526489,9.169068574905396,14.575830936431885,266,0.9356928058477233,0.9197708089207911
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,1.0,0.05,42,seq,8,0,131250,2000,5,-1,2.644223928451538,9.321841955184937,11.966065883636475,265,0.9356854433465787,0.9197041770520924
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,1.0,0.05,42,seq,16,0,65625,2000,5,-1,1.3077723979949951,9.595316171646118,10.903088569641113,266,0.9356884813918221,0.9197316024402545
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,1.0,0.05,42,joblib,2,0,525000,2000,5,-1,10.901500940322876,9.57405948638916,20.475560426712036,268,0.9356895104663441,0.9197381988728436
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,1.0,0.05,42,joblib,4,0,262500,2000,5,-1,5.439150094985962,4.6115639209747314,10.050714015960693,266,0.9356928058477233,0.9197708089207911
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,1.0,0.05,42,joblib,8,0,131250,2000,5,-1,2.6360552310943604,2.3595130443573,4.99556827545166,265,0.9356854433465787,0.9197041770520924
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,1.0,0.05,42,joblib,16,0,65625,2000,5,-1,1.2994391918182373,1.6923396587371826,2.99177885055542,266,0.9356884813918221,0.9197316024402545
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,1.0,0.05,42,dask,2,0,525000,2000,5,-1,10.877086400985718,9.54502534866333,20.422111749649048,268,0.9356895104663441,0.9197381988728436
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,1.0,0.05,42,dask,4,0,262500,2000,5,-1,5.3803791999816895,4.6052563190460205,9.98563551902771,266,0.9356928058477233,0.9197708089207911
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,1.0,0.05,42,dask,8,0,131250,2000,5,-1,2.6449358463287354,2.3612220287323,5.006157875061035,265,0.9356854433465787,0.9197041770520924
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,1.0,0.05,42,dask,16,0,65625,2000,5,-1,1.296454906463623,1.6854126453399658,2.981867551803589,266,0.9356884813918221,0.9197316024402545
baseline,sdoclust_full,noisy_blobs,1000000,50,5,1.0,0.15,42,na,-1,-1,-1,2000,-1,-1,34.605289936065674,0.0,34.605289936065674,-1,0.8041595814969145,0.8245604234535558
baseline,kmeans_seq,noisy_blobs,1000000,50,5,1.0,0.15,42,na,-1,-1,-1,2000,-1,-1,2.1747920513153076,0.0,2.1747920513153076,-1,0.8046375304901747,0.825884823424841
baseline,minibatch_seq,noisy_blobs,1000000,50,5,1.0,0.15,42,na,-1,-1,-1,2000,-1,-1,0.5260889530181885,0.0,0.5260889530181885,-1,0.8046839668090873,0.8260063065504273
baseline,minibatch_joblib,noisy_blobs,1000000,50,5,1.0,0.15,42,na,-1,-1,-1,2000,-1,-1,1.2529816627502441,0.0,1.2529816627502441,-1,0.6237736702020068,0.8011856945040107
baseline,minibatch_dask,noisy_blobs,1000000,50,5,1.0,0.15,42,na,-1,-1,-1,2000,-1,-1,1.8745343685150146,0.0,1.8745343685150146,-1,0.6237736702020068,0.8011856945040107
baseline,daskml_kmeans,noisy_blobs,1000000,50,5,1.0,0.15,42,na,-1,-1,-1,2000,-1,-1,8.748994588851929,0.0,8.748994588851929,-1,0.6212496527283784,0.7978292608782508
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,1.0,0.15,42,seq,2,0,575000,2000,5,-1,11.966422080993652,10.371262073516846,22.337684154510498,268,0.8041906905621814,0.824640175222713
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,1.0,0.15,42,seq,4,0,287500,2000,5,-1,5.94395112991333,9.790591955184937,15.734543085098267,265,0.8041646973053412,0.824569950663475
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,1.0,0.15,42,seq,8,0,143750,2000,5,-1,2.899778127670288,10.435115337371826,13.334893465042114,265,0.8041480337342566,0.8245249279242846
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,1.0,0.15,42,seq,16,0,71875,2000,5,-1,1.4193174839019775,10.094894170761108,11.514211654663086,265,0.8041083635906806,0.8244204603476173
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,1.0,0.15,42,joblib,2,0,575000,2000,5,-1,11.979384660720825,10.371922492980957,22.351307153701782,268,0.8041906905621814,0.824640175222713
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,1.0,0.15,42,joblib,4,0,287500,2000,5,-1,5.9285523891448975,4.925374507904053,10.85392689704895,265,0.8041646973053412,0.824569950663475
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,1.0,0.15,42,joblib,8,0,143750,2000,5,-1,2.8967599868774414,2.6520001888275146,5.548760175704956,265,0.8041480337342566,0.8245249279242846
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,1.0,0.15,42,joblib,16,0,71875,2000,5,-1,1.4180090427398682,1.790294885635376,3.208303928375244,265,0.8041083635906806,0.8244204603476173
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,1.0,0.15,42,dask,2,0,575000,2000,5,-1,11.91508150100708,10.38069462776184,22.29577612876892,268,0.8041906905621814,0.824640175222713
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,1.0,0.15,42,dask,4,0,287500,2000,5,-1,5.888652086257935,4.9345009326934814,10.823153018951416,265,0.8041646973053412,0.824569950663475
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,1.0,0.15,42,dask,8,0,143750,2000,5,-1,2.9257683753967285,2.662263870239258,5.588032245635986,265,0.8041480337342566,0.8245249279242846
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,1.0,0.15,42,dask,16,0,71875,2000,5,-1,1.4178857803344727,1.7858941555023193,3.203779935836792,265,0.8041083635906806,0.8244204603476173
baseline,sdoclust_full,noisy_blobs,1000000,50,5,2.0,0.05,42,na,-1,-1,-1,2000,-1,-1,31.160075426101685,0.0,31.160075426101685,-1,0.935677768047864,0.9196335023870817
baseline,kmeans_seq,noisy_blobs,1000000,50,5,2.0,0.05,42,na,-1,-1,-1,2000,-1,-1,1.766310691833496,0.0,1.766310691833496,-1,0.9356809753888535,0.9196622661409087
baseline,minibatch_seq,noisy_blobs,1000000,50,5,2.0,0.05,42,na,-1,-1,-1,2000,-1,-1,0.29819822311401367,0.0,0.29819822311401367,-1,0.9356820832608385,0.9196724107918205
baseline,minibatch_joblib,noisy_blobs,1000000,50,5,2.0,0.05,42,na,-1,-1,-1,2000,-1,-1,1.5793266296386719,0.0,1.5793266296386719,-1,0.7774973959281596,0.8944680818930559
baseline,minibatch_dask,noisy_blobs,1000000,50,5,2.0,0.05,42,na,-1,-1,-1,2000,-1,-1,2.1338894367218018,0.0,2.1338894367218018,-1,0.7774973959281596,0.8944680818930559
baseline,daskml_kmeans,noisy_blobs,1000000,50,5,2.0,0.05,42,na,-1,-1,-1,2000,-1,-1,7.4755072593688965,0.0,7.4755072593688965,-1,0.7774832734828486,0.8945202388909143
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,2.0,0.05,42,seq,2,0,525000,2000,5,-1,10.8521249294281,9.845850229263306,20.697975158691406,268,0.935679744506815,0.9196502496492048
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,2.0,0.05,42,seq,4,0,262500,2000,5,-1,5.360383033752441,9.728259086608887,15.088642120361328,267,0.9356819765263088,0.919671317549461
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,2.0,0.05,42,seq,8,0,131250,2000,5,-1,2.660275459289551,9.639960050582886,12.300235509872437,266,0.9356786351588857,0.9196399938557046
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,2.0,0.05,42,seq,16,0,65625,2000,5,-1,1.3091769218444824,9.769934177398682,11.079111099243164,267,0.9356828507229612,0.9196832517233683
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,2.0,0.05,42,joblib,2,0,525000,2000,5,-1,10.997884511947632,9.873453617095947,20.87133812904358,268,0.935679744506815,0.9196502496492048
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,2.0,0.05,42,joblib,4,0,262500,2000,5,-1,5.363085746765137,4.888678550720215,10.251764297485352,267,0.9356819765263088,0.919671317549461
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,2.0,0.05,42,joblib,8,0,131250,2000,5,-1,2.6374075412750244,2.4458861351013184,5.083293676376343,266,0.9356786351588857,0.9196399938557046
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,2.0,0.05,42,joblib,16,0,65625,2000,5,-1,1.29302978515625,1.6899011135101318,2.982930898666382,267,0.9356828507229612,0.9196832517233683
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,2.0,0.05,42,dask,2,0,525000,2000,5,-1,10.806383848190308,9.868297338485718,20.674681186676025,268,0.935679744506815,0.9196502496492048
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,2.0,0.05,42,dask,4,0,262500,2000,5,-1,5.3536036014556885,4.882727146148682,10.23633074760437,267,0.9356819765263088,0.919671317549461
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,2.0,0.05,42,dask,8,0,131250,2000,5,-1,2.6327922344207764,2.424316167831421,5.057108402252197,266,0.9356786351588857,0.9196399938557046
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,2.0,0.05,42,dask,16,0,65625,2000,5,-1,1.2932918071746826,1.691349983215332,2.9846417903900146,267,0.9356828507229612,0.9196832517233683
baseline,sdoclust_full,noisy_blobs,1000000,50,5,2.0,0.15,42,na,-1,-1,-1,2000,-1,-1,34.56982707977295,0.0,34.56982707977295,-1,0.8040795844528684,0.8243383596832746
baseline,kmeans_seq,noisy_blobs,1000000,50,5,2.0,0.15,42,na,-1,-1,-1,2000,-1,-1,2.1379473209381104,0.0,2.1379473209381104,-1,0.8041000544838586,0.8243963271596545
baseline,minibatch_seq,noisy_blobs,1000000,50,5,2.0,0.15,42,na,-1,-1,-1,2000,-1,-1,0.5113797187805176,0.0,0.5113797187805176,-1,0.8041036606572388,0.8244065935276851
baseline,minibatch_joblib,noisy_blobs,1000000,50,5,2.0,0.15,42,na,-1,-1,-1,2000,-1,-1,1.5258142948150635,0.0,1.5258142948150635,-1,0.7658628276243111,0.8752369385095665
baseline,minibatch_dask,noisy_blobs,1000000,50,5,2.0,0.15,42,na,-1,-1,-1,2000,-1,-1,2.166508674621582,0.0,2.166508674621582,-1,0.7658628276243111,0.8752369385095665
baseline,daskml_kmeans,noisy_blobs,1000000,50,5,2.0,0.15,42,na,-1,-1,-1,2000,-1,-1,9.801545143127441,0.0,9.801545143127441,-1,0.4802365715944766,0.732676227893704
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,2.0,0.15,42,seq,2,0,575000,2000,5,-1,11.961867570877075,10.328442573547363,22.29031014442444,268,0.8041474161379105,0.8245191210756928
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,2.0,0.15,42,seq,4,0,287500,2000,5,-1,5.909170389175415,9.784401893615723,15.693572282791138,268,0.8040632592784492,0.8242923618337394
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,2.0,0.15,42,seq,8,0,143750,2000,5,-1,2.926987409591675,10.845175981521606,13.772163391113281,267,0.8040900789038721,0.8243686932162572
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,2.0,0.15,42,seq,16,0,71875,2000,5,-1,1.4325509071350098,10.231294631958008,11.663845539093018,266,0.8040435808798787,0.824238733962609
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,2.0,0.15,42,joblib,2,0,575000,2000,5,-1,12.041173219680786,10.317114353179932,22.358287572860718,268,0.8041474161379105,0.8245191210756928
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,2.0,0.15,42,joblib,4,0,287500,2000,5,-1,5.918646574020386,4.92846941947937,10.847115993499756,268,0.8040632592784492,0.8242923618337394
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,2.0,0.15,42,joblib,8,0,143750,2000,5,-1,2.913722038269043,2.7627859115600586,5.676507949829102,267,0.8040900789038721,0.8243686932162572
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,2.0,0.15,42,joblib,16,0,71875,2000,5,-1,1.408752202987671,1.80621337890625,3.214965581893921,266,0.8040435808798787,0.824238733962609
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,2.0,0.15,42,dask,2,0,575000,2000,5,-1,11.860232591629028,10.30558705329895,22.16581964492798,268,0.8041474161379105,0.8245191210756928
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,2.0,0.15,42,dask,4,0,287500,2000,5,-1,5.865387439727783,4.909762382507324,10.775149822235107,268,0.8040632592784492,0.8242923618337394
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,2.0,0.15,42,dask,8,0,143750,2000,5,-1,2.8697025775909424,2.765176296234131,5.634878873825073,267,0.8040900789038721,0.8243686932162572
experiment,parallel_sdoclust,noisy_blobs,1000000,50,5,2.0,0.15,42,dask,16,0,71875,2000,5,-1,1.422884225845337,1.7996723651885986,3.2225565910339355,266,0.8040435808798787,0.824238733962609
baseline,sdoclust_full,noisy_blobs,1000000,100,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,49.010355710983276,0.0,49.010355710983276,-1,0.9358959612732303,0.9214601680394441
baseline,kmeans_seq,noisy_blobs,1000000,100,5,1.0,0.05,42,na,-1,-1,-1,2000,-1,-1,3.667684316635132,0.0,3.667684316635132,-1,0.9363402972489682,0.9248029324176925
